range,cost,capacity,config
3.8175807,2898.293457,21,"*aMM0+++*bNM1++*cMN2++*dLM1++*eML2++*fNL3----*gLN3----^ab^ac^ad^ae^ef^dg,21,3"
3.25386858,2846.230469,22,"*aMM0+++*bNM1++*cMN2++*dLM1++*eML2++*fNL3------------*gLN3------------^ab^ac^ad^ae^ef^dg,22,3"
5.847192287,2960.005127,19,"*aMM0+++*bNM1++*cMN2++*dLM1++*eML2++*fNL3+++*gLN3+++^ab^ac^ad^ae^ef^dg,19,3"
1.775073767,2927.359619,35,"*aMM0+++*bNM1++*cMN2++*dLM1++*eML2++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^dg^eg,35,3"
3.967247486,3162.996826,26,"*aMM0+++*bNM1++*cMN2+++*dLM2++*eML1+++*fNL3+++++++++++*gLN3+++++++++++^ab^ac^ad^ae^ef^dg^fb^gc,26,3"
15.95556927,7353.812988,67,"*aMM0+++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,67,3"
13.23946857,7353.812988,77,"*aMM0+++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,77,3"
19.27087784,6577.145508,45,"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"
17.03063011,6577.145508,51,"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3"
8.576159477,2692.513184,12,"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+*fNL3-----------*gLN3-----------^ab^ac^ad^ae^ef^dg,12,3"
3.768977404,2890.766846,21,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fLN3-----*gNL3-----^ab^ac^ad^ae^cf^eg,21,3"
2.915664434,2835.937744,23,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fLN3--------------*gNL3--------------^ab^ac^ad^ae^cf^eg,23,3"
15.91998291,6736.395996,56,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,56,3"
19.27810097,6736.395996,46,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,46,3"
13.45448971,6736.395996,65,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,65,3"
20.51332855,7131.562988,51,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3"
2.969490528,2846.230469,23,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3------------*gLN3------------^ab^ac^ad^ae^bf^cg,23,3"
5.280786991,2922.757568,20,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3-*gLN3-^ab^ac^ad^ae^ef^dg,20,3"
3.912991524,2931.561035,21,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3*gLN3^ab^ac^ad^ae^ef^dg,21,3"
3.892624378,2922.757568,21,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3-*gLN3-^ab^ac^ad^ae^ef^dg,21,3"
3.879232645,2914.282715,21,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3--*gLN3--^ab^ac^ad^ae^ef^dg,21,3"
3.855202198,2906.130127,21,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3---*gLN3---^ab^ac^ad^ae^ef^dg,21,3"
3.236762285,2838.44751,22,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3-------------*gLN3--------------^ab^ac^ad^ae^ef^dg,22,2"
3.244663239,2840.957275,22,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3-------------*gLN3-------------^ab^ac^ad^ae^ef^dg,22,3"
2.865650892,2831.165771,23,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3---------------*gLN3---------------^ab^ac^ad^ae^ef^dg,23,"
2.942714691,2840.957275,23,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3-------------*gLN3-------------^ab^ac^ad^ae^ef^dg,23,3"
2.805775404,2826.634766,23,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3----------------*gLN3----------------^ab^ac^ad^ae^ef^dg,23,3"
5.294743061,2940.699219,20,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3+*gLN3+^ab^ac^ad^ae^ef^dg,20,3"
5.862600803,2970.185547,19,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3++++*gLN3++++^ab^ac^ad^ae^bf^cg,19,3"
6.90049839,3002.909912,18,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3+++++++*gLN3+++++++^ab^ac^ad^ae^ef^dg,18,3"
6.939839363,3014.566895,18,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNL3++++++++*gLN3++++++++^ab^ac^ad^ae^ef^dg,18,3"
1.808053255,2927.359619,34,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^eg^gb,34,3"
1.458570123,3083.359619,46,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fOM2*gMO1*hKM2*iMK1^ab^ac^ad^ae^bf^cg^dh^ei,46,3"
5.292181015,2931.561035,20,"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^dj^dk^dl^em^cg^eh^el^lc^dm^bd,20,3"
3.185986996,3198.47583,29,"*aMM0++-+*bNM2++*cMN1+++*dLM2++*eML1+++*fLN3----------*gNL3----------^ab^ac^ad^ae^cf^eg,29,3"
4.784802437,3042.686035,23,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL3*gLN3^ab^ac^ad^ae^bf^cg,23,3"
4.593371868,3061.303711,24,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL3++*gLN3++^ab^ac^ad^ae^bf^cg,24,3"
4.943735123,3081.310547,22,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL3++++*gLN3++++^ab^ac^ad^ae^bf^cg,22,3"
5.078118801,3102.756592,22,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL3++++++*gLN3++++++^ab^ac^ad^ae^bf^cg,22,3"
4.903717995,3102.756592,23,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL3++++++*gLN3++++++^ab^ac^ad^ae^bf^cg,23,"
4.434938431,3102.756592,25,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL3++++++*gLN3++++++^ab^ac^ad^ae^bf^cg,25,3"
4.529958725,3114.035156,25,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL3+++++++*gLN3+++++++^ab^ac^ad^ae^bf^cg,25,3"
5.307039738,3114.035156,21,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL3+++++++*gLN3+++++++^ab^ac^ad^ae^ef^dg,21,3"
5.082628727,3114.035156,22,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNL3+++++++*gLN3+++++++^ab^ac^ad^ae^ef^dg,22,2"
1.914121747,2882.484619,33,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNN4*gLL4^ab^ac^ad^ae^bf^cf^dg^eg,33,3"
1.970944405,2882.484619,32,"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fNN4*gLL4^ab^ac^ad^ae^bf^cf^eg^gb,32,3"
3.309883118,2863.633545,22,"*aMM0+++*bNM2++*cMN2++*dLM1++*eML1++*fNL3---------*gLN3---------^ab^ac^ad^ae^bf^dg,22,3"
3.320077181,2869.983398,22,"*aMM0+++*bNM2++*cMN2++*dLM1++*eML1++*fNL3--------*gLN3--------^ab^ac^ad^ae^ef^dg,22,3"
3.307775974,2851.763184,22,"*aMM0+++*bNM2++*cMN2++*dLM1++*eML1++*fNL3-----------*gLN3-----------^ab^ac^ad^ae^ef^dg,22,3"
3.329618692,2876.61792,22,"*aMM0+++*bNM2++*cMN2++*dLM1++*eML1++*fNL3-------*gLN3-------^ab^ac^ad^ae^ef^dg^fb,22,3"
1.565749168,3083.359619,45,"*aMM0+++*bNM2++*cMN2++*dLM1++*eML1++*fOM2*gMO1*hKM2*iMK1^ab^ac^ad^ae^bf^cg^dh^ei,45,3"
2.149309874,2771.359619,27,"*aMM0+++*bNM2++*cMN2++*dLM1++*eML1++^ab^ac^ad^ae,27,3"
2.070391655,2771.359619,28,"*aMM0+++*bNM2++*cMN2++*dLM1++*eML1++^ab^ac^ad^ae,28,3*"
17.5133419,7353.812988,61,"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,61,3"
12.55125046,7353.812988,81,"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,81,3"
11.82090282,7353.812988,84,"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,84,3"
11.36414719,7353.812988,85,"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk^dc^ee^ef^bg^bh^ci,85,3"
21.23398781,7780.578613,57,"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,57,3"
19.42140198,7780.578613,65,"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,65,3"
0.293636709,3553.936279,70,"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^gd,70,3"
11.42945576,6958.645996,76,"*aMM0+++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,76,3"
7.695418358,6958.645996,95,"*aMM0+++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk^dc^ee^ef^hb^ci,95,3"
18.18546486,6736.395508,47,"*aMM0+++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0+*gNL0+*hOM2++*iMO1++*jMK2++*kKM1++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,47,3"
16.65661049,7353.812988,64,"*aMM0+++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,64,3"
16.44914436,7353.812988,65,"*aMM0+++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,65,3"
12.82726288,7353.812988,80,"*aMM0+++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk^dc^ee^ef^dg^hc,80,3"
0.292470485,3553.936279,73,"*aMM0+++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,73,"
0.289200723,3553.936279,80,"*aMM0+++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^ch,80,3"
0.238501474,4126.859863,92,"*aMM0+++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cf^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,92,3"
0.24523361,4126.859863,90,"*aMM0+++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,90,3"
0.227521777,4126.859863,96,"*aMM0+++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,96,3"
0.2267434,4126.859863,97,"*aMM0+++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM2+*mMK1+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,97,3"
0.225080684,4126.859863,99,"*aMM0+++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM2+*mMK1+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,99,3"
6.768347263,7254.395996,98,"*aMM0+++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk^dc^ec^ef^bg^bh^ci,98,3"
2.054657698,3030.859619,40,"*aMM0+++*bNM4*cMN4*dLM4*eML4*fOM2+*gMO1+*hKM2+*iMK1+*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,40,3"
1.699933887,3030.859619,43,"*aMM0+++*bNM4*cMN4*dLM4*eML4*fOM2+*gMO1+*hKM2+*iMK1+*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,43,3"
1.295427203,3030.859619,45,"*aMM0+++*bNM4*cMN4*dLM4*eML4*fOM2+*gMO1+*hKM2+*iMK1+*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,45,3"
1.574816704,3083.359619,44,"*aMM0+++*bNM4-*cMN4*dLM4*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,44,3"
1.335220814,3083.359619,47,"*aMM0+++*bNM4*cMN4*dLM4*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,47,3"
1.262619257,3190.109619,51,"*aMM0+++*bNM4*cMN4*dLM4*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,51,3"
1.170948744,3190.109619,53,"*aMM0+++*bNM4-*cMN4-*dLM4-*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,53,3"
1.0158571,3190.109619,56,"*aMM0+++*bNM4*cMN4*dLM4*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,56,3"
0.800304592,3190.109619,59,"*aMM0+++*bNM4*cMN4*dLM4*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,59,3"
51.16818237,11748.26074,27,"*aMM0+++*bNM4*cMN4*dLM4*eML4*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM4*kON4*lOL4*mNO4*nMP4*oLO4*pKN4*qJM4*rKL4*sNK4*tLK4*uMJ4*vLN0+++++++++*wNL0+++++++++*xOK1+++++*yNJ4*zOJ4*!PK4*@PL4*#OO4*$NN2+++++*%KO2+++++*&LP4*(KP4*)LL1+++++*_KK4^ab^ac^ad^ae^bf^cg^dh^ei^fj^fk^fl^gm^gn^go^hp^hq^hr^is^it^iu^dv^vc^ew^bw^sx^lx^uy^ys^yz^zx^x!^!@^@j^k#^m#^b$^c$^$m^$k^vo^p%^%o^o&^&n^%(^pv^wl^t)^)e^)d^r)^t_^_r^lk,27,3"
1.226798058,3083.359619,48,"*aMM0+++*bNM4*cMN4*dLM4*eML4+*fOM2++*gMO1++*hKM2++*iMK1++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,48,3"
1.830689073,3030.859619,42,"*aMM0+++*bNM4-*cMN4+*dLM4*eML4*fOM2+*gMO1+*hKM2+*iMK1+*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,42,3"
0.513974071,3190.109619,62,"*aMM0+++*bNM4+*cMN4*dLM4*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,62,3"
1.524748206,3030.859619,44,"*aMM0+++*bNM4+*cMN4+*dLM4+*eML4*fOM2+*gMO1+*hKM2+*iMK1+*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,44,3"
1.233169079,3190.109619,52,"*aMM0+++*bNM4++*cMN4+*dLM4*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,52,3"
0.950353324,3190.109619,57,"*aMM0+++*bNM4++*cMN4+*dLM4*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,57,3"
0.952441692,3083.359619,50,"*aMM0+++*bNM4++*cMN4+*dLM4+*eML4*fOM2++*gMO1++*hKM2++*iMK1++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,50,3"
0.888605833,3190.109619,58,"*aMM0+++*bNM4++*cMN4+*dLM4++*eML4+*fOM2++*gMO1++*hKM2++*iMK1++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,58,3"
1.113209844,3083.359619,49,"*aMM0+++*bNM4++-*cMN4++*dLM4+++*eML4++*fOM2++*gMO1++*hKM2++*iMK1++*jPM1*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,49,3"
0.638602674,3305.609863,62,"*aMM0+++*bNM4++*cMN4++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,62,3"
0.549884319,3412.359619,67,"*aMM0+++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,67,3"
9.18652153,2934.171875,12,"*aMM0++++*bNM1+*cMN2+*dLM1+*eML2+*fNL3---------*gLN3---------^ab^ac^ad^ae^ef^dg,12,3"
9.151341438,2916.768799,12,"*aMM0++++*bNM1+*cMN2+*dLM1+*eML2+*fNL3------------*gLN3------------^ab^ac^ad^ae^ef^dg,12,3"
1.971786857,3001.148193,32,"*aMM0++++*bNM1++*cMN1++*dLM2++*eML2++^ab^ac^ad^ae,32,3"
6.107297897,3332.545166,26,"*aMM0++++*bNM1++*cMN1+++*dLM2++*eML2+++*fNL3++++++*gLN3++++++^ab^ac^ad^ae^bf^cg,26,3"
5.94261837,3355.480469,27,"*aMM0++++*bNM1++*cMN1+++*dLM2++*eML2+++*fNL3++++++++*gLN3++++++++^ab^ac^ad^ae^ef^dg^fb^gc,27,3"
24.60783958,7361.351563,37,"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,37,3"
20.96252823,7361.351563,52,"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,52,3"
18.37431335,7361.351563,60,"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,60,3"
17.93500137,7361.351563,61,"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,61,3"
5.430908203,3099.771973,20,"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3--------*gLN3--------^ab^ac^ad^ae^ef^dg,20,3"
5.405212402,3093.422119,20,"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3---------*gLN3---------^ab^ac^ad^ae^ef^dg,20,3"
5.026864529,3224.45752,25,"*aMM0++++*bNM1++*cMN2+++*dLM2++*eML1+++*fNL3------*gLN3------^ab^ac^ad^ae^bf^cg,25,3"
11.73117828,7583.601563,88,"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^dff^cg^eg^gb^bh^ci^ej^dk^dc^ee^ef^bg^bh^ci,88,33"
0.378135204,3783.724854,73,"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,73,3"
4.088451385,3383.599609,28,"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fNL3*gLN3^ab^ac^ad^ae^bf^cg,28,3"
2.379840136,3322.021973,36,"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fNL3--------*gLN3--------^ab^ac^ad^ae^bf^cg,36,3"
4.292568207,3392.738037,28,"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fNL3+*gLN3+^ab^ac^ad^ae^bf^cg,28,3"
4.600793362,3443.670166,28,"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fNL3++++++*gLN3++++++^ab^ac^ad^ae^ef^dg,28,3"
16.00885391,7583.601563,70,"*aMM0++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^bg^bh^ci^ej^dk,70,3"
18.37712097,7583.601563,61,"*aMM0++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,61,3"
4.55419302,3422.224121,28,"*aMM0++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3++++*gNL3++++^ab^ac^ad^ae^cf^bg,28,3"
4.55967474,3432.76416,28,"*aMM0++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fNL3+++++*gLN3+++++^ab^ac^ad^ae^ef^cg,28,3"
9.82557106,2892.876953,11,"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----------------*gNL3-----------------^ab^ac^ad^ae^cf^df^eg^bg,11,3"
18.2524662,6806.93457,50,"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,50,3"
10.15070915,2947.156494,11,"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1+*fNL3-------*gLN3-------^ab^ac^ad^ae^bf^cg,11,3"
20.19007111,6806.93457,45,"*aMM0++++*bNM2+*cMN2+*dLM1+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"
20.51832008,6966.18457,45,"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"
20.15103722,6966.18457,46,"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,46,3"
5.505294323,3120.55542,20,"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fNL3-----*gLN3-----^ab^ac^ad^ae^ef^dg,20,3"
5.487766743,3113.332275,20,"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,20,3"
5.456602097,3106.406494,20,"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fNL3-------*gLN3-------^ab^ac^ad^ae^ef^dg,20,3"
5.36711359,3087.35083,20,"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fNL3----------*gLN3----------^ab^ac^ad^ae^ef^dg,20,3"
