seq	action	start_seq
1423	"Agent=4000,15457,23_Pathr27c20$5243;-3.8,-3.8,3;-2.2,-3.0,1;-1.7,-3.4,2;-2.2,-3.0,1;-1.5,-6.9,1;-2.0,-5.1,3;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2Pathr12c34$4610;-1.0,-4.8,3Pathr12c34$4610;-1.0,-4.8,3Pathr12c34$4610Pathr5c28$3445"	0
1423	Submit	0
1423	"Agent=6900,12661,25_Pathr19c50$6918;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-7.2,5.5,2;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3Pathr10c26$3509;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2Pathr1c66$6162;-3.2,-3.6,1;-2.4,-3.7,4;-1.7,-3.4,2;-0.8,-1.6,2;-1.4,-1.2,3;-0.3,-0.4,1;0.1,0.6,2;-0.6,0.2,2"	0
1423	"Agent=5800,13538,20_Pathr19c29$5102;-3.8,-3.8,1;-3.2,-3.6,1;-1.2,-4.0,1;-1.7,-3.4,2Pathr24c34$7472;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;2.0,3.1,3;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
1423	"Agent=7600,15992,33_Pathr22c40$7053;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-7.2,5.5,2;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3Pathr16c50$6523;-1.7,-3.4,2;-0.8,-1.6,2;-1.4,-1.2,3;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
1423	"Agent=4600,14803,16_Pathr25c51$8521;-5.2,1.2,3;-4.6,1.9,3;-5.3,2.4,4;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-5.8,3.0,2;-3.0,5.1,2;-2.8,6.2,1;-2.1,6.0,2;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr37c5$6690;-2.8,6.2,1;-2.1,6.0,2;-1.7,5.3,2Pathr24c30$6582;0.1,0.6,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;2.2,-5.6,1;2.8,-6.0,1;2.1,-6.4,4;1.5,-5.9,1;1.1,-6.3,4;-1.0,-5.6,4;-1.0,-4.8,3;-1.2,-4.0,1"	0
1423	Submit	0
1423	"Agent=5400,14722,27_Pathr29c35$7830;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-2.4,-3.7,4;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2;-0.8,-1.6,2"	0
1424	"Open=6500.0,13531.0,25.0"	0
1425	"Open=7400.0,13195.0,21.0"	0
1426	"Open=6300.0,13531.0,25.0"	0
1427	"Open=6300.0,13531.0,25.0"	0
1427	"Manual_r14c30$5437;-5.2,1.2;-6.0,2.0;-6.1,1.3;-6.5,0.4;-7.4,1.4;-6.6,2.4;-6.1,1.3;-6.0,2.0;-5.2,1.2;r23c5$5182;-2.8,6.2;-2.12,6.0;-1.5,6.9;-0.8,6.4;-1.7,5.3;-1.0,5.6;"	0
1427	"Manual_r29c20$6945;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-6.0,2.0;-5.2,1.2;r10c26$3509;-6.1,1.3;-7.4,1.4;-6.5,0.4;r10c5$3470;-3.1,-4.4;-1.7,-3.2;-0.8,-1.6;r10c5$2470;-4.6,1.9;-6.1,1.3;-6.5,0.4;"	0
1428	Start	1
1428	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r22c5$3591;-2.4,-3.7;-3.2,-3.6;"	0
1428	"Manual_r45c5$6582;-3.0,5.1;-1.7,5.3;r45c5$6582;-3.8,-3.8;-3.1,-4.4;-3.2,-3.6;r10c5$3470;-3.2,-3.6;-1.2,-4.8;r10c5$3470;r23c5$5182;-2.8,6.2;-2.1,6.0;-1.7,5.3;-1.5,6.9;r17c5$5026;-0.3,-0.4;-0.6,0.2;-1.7,5.3;"	0
1428	"Manual_r45c5$6426;-0.8,6.4;r10c5$3470;-6.6,2.4;"	0
1428	Manual_r10c26$3509;	0
1428	"Manual_r50c5$9213;-3.0,5.1;-2.8,6.2;-2.1,6.0;"	0
1428	"Manual_r50c5$9216;-3.0,5.1;-2.8,6.2;-2.1,6.0;r15c5$540;1.1,-6.3;1.5,-5.9;r21c5$3591;-2.8,6.2;-2.2,7.0;-2.1,6.0;-2.1,6.0;-1.7,5.3;-1.0,5.6;r10c5$3470;-1.4,-1.2;-0.8,-1.6;"	0
1428	Submit	0
1429	"Open=2500.0,13522.0,8.0"	0
1430	"Open=2500.0,13522.0,9.0"	0
1430	Submit	0
1431	"Open=4800.0,14487.0,17.0"	0
1432	"Open=4800.0,14487.0,17.0"	0
1433	"Open=2700.0,14219.0,9.0"	0
1434	"Open=4900.0,14953.0,19.0"	0
1435	"Open=4600.0,14833.0,16.0"	0
1436	"Open=4400.0,12580.0,19.0"	0
1437	"Open=4100.0,13015.0,15.0"	0
1437	"Agent=5800,13531,26_Pathr24c40$8094;-5.2,1.2,3;-4.6,1.9,3;-5.3,2.4,4;-5.8,3.0,2;-6.5,3.4,4;-6.6,2.4,4;-6.0,2.0,3;-6.1,1.3,2;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-1.7,-4.4,2;-2.4,-3.7,4"	0
1437	"Agent=4700,13890,17_Pathr25c20$6298;-5.3,2.4,4;-5.8,3.0,2;-3.0,5.1,2;-2.8,6.2,1;-2.1,6.0,2;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr14c30$5437;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-5.3,2.4,4;-4.6,1.9,3"	0
1437	Submit	0
1438	"Open=4900.0,14361.0,20.0"	0
1438	"Agent=5300,14706,21_Pathr24c30$6582;-6.5,0.4,1;-6.1,1.3,2;-6.6,2.4,4;-6.0,2.0,3;-5.3,2.4,4;-5.8,3.0,2;-3.0,5.1,2;-2.8,6.2,1;-2.1,6.0,2;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr29c27$6340;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
1438	"Agent=5600,14247,25_Pathr24c30$6894;-5.2,1.2,3;-4.6,1.9,3;-5.3,2.4,4;-5.8,3.0,2;-6.5,3.4,4;-6.6,2.4,4;-6.0,2.0,3;-6.1,1.3,2;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-1.2,-4.0,1Pathr22c40$7053;-2.4,-3.7,4;-1.7,-4.4,2;-1.0,-4.8,3;2.1,-6.4,4;1.1,-6.3,4;-1.0,-5.6,4;-2.1,-4.4,-4;-1.7,-4.4,2;-2.4,-3.7,4;-3.1,-4.4,3;-3.2,-3.6,1Pathr8c53$4156;-1.4,-1.2,3;-0.8,-1.6,2"	0
1439	"Open=2300.0,14388.0,11.0"	0
1440	"Open=6000.0,14553.0,21.0"	0
1441	"Open=6400.0,13906.0,21.0"	0
1442	"Open=6000.0,14553.0,21.0"	0
1443	"Open=6400.0,13906.0,21.0"	0
1443	"Agent=6400,13906,21_Pathr20c42$6953;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr13c72$7140;-1.7,-3.4,2;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3;-2.4,-3.7,4"	0
1443	"Agent=6400,14472,21_Pathr25c32$7236;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr16c65$6790;-0.6,0.2,2;-1.7,-3.4,2;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3;-2.4,-3.7,4"	0
1443	"Agent=5600,14361,20_Pathr19c65$7763;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr13c72$7140;-0.6,0.2,2;-0.7,1.2,2;-0.6,0.2,2"	0
1443	"Agent=4300,14338,13_Pathr19c30$513;-5.2,1.2;-6.0,2.0;-6.6,2.4;-6.5,3.4;-5.8,3.0;-5.3,2.4;-3.8,-3.8;-3.1,-4.4;-2.0,-5.1;-1.2,-4.0;-1.7,-3.4;-1.7,-4.4;"	0
1443	Manual_r19c70$9211;	0
1443	"Manual_r16c70$7862;1.5,-5.9;1.1,-6.3;"	0
1444	"Open=3100.0,9211.0,12.0"	0
1445	"Open=3100.0,9211.0,12.0"	0
1446	"Open=2900.0,2801.0,9.0"	0
1446	"Agent=4700,14036,20_Pathr10c26$3509;-5.2,1.2,3;-6.5,0.4,1;-6.1,1.3,2;-6.0,2.0,3;-6.6,2.4,4;-5.8,3.0,2;-5.3,2.4,4;3.0,1.1;0.6,1.0;-0.7,1.2;2.0,3.1;-0.2,5.2;-0.7,7.2;-0.8,6.4;-1.5,6.9;-2.1,6.0;-1.7,5.3;-1.0,5.6;-0.8,6.4;-0.7,7.2;-0.2,5.8;r29c20$6945;-3.2,-3.6;-3.8,-3.8;-3.1,-4.4;-2.0,-5.1;-1.0,-5.6;-1.0,-4.8;-1.2,-4.0;-1.7,-3.4;-2.4,-3.7;-3.1,-4.4;-3.8,-3.8;-3.2,-3.6;"	0
1446	Submit	0
1446	"Manual_r10c5$3470;r27c20$5243;-3.8,-3.8;-3.2,-3.6;2.8,-6.0;0.1,0.6;0.7,0.3;"	0
1446	"Manual_r29c27$6340;-3.0,5.1;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-1.0,5.6;-1.7,5.3;r11c20$4284;-1.4,-1.2;0.4,-0.8;0.4,-0.8;-0.6,0.2;"	0
1446	"Manual_r61c25$11788;-4.6,1.9;-3.0,5.1;-1.7,5.3;"	0
1446	"Manual_r21c15$6662;-3.0,5.1;-2.8,6.2;-2.2,7.0;-2.1,6.0;-1.5,6.9;-0.8,6.4;-1.7,5.3;-1.0,5.6;r21c15$6662;6.0,5.1;r21c15$6662;-1.0,-4.8;-1.0,-5.6;-2.0,-5.1;-3.1,-4.4;-3.8,-3.8;"	0
1446	"Manual_r29c20$6945;-3.2,-3.6;-3.8,-3.8;-3.1,-4.4;-2.4,-3.7;-2.0,-5.1;-1.7,-4.4;-1.2,-4.0;-1.7,-3.4;-1.4,-1.2;r29c30$6547;-7.4,1.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;"	0
1446	"Manual_r61c25$11788;-3.0,5.1;-2.1,6.0;-2.8,6.2;-1.2,5.6;"	0
1446	"Manual_r14c32$4734;0.6,1.0;0.7,0.3;1.0,5.1;-0.2,5.8;-1.0,5.6;-1.7,5.3;-2.8,6.2;r14c5$3790;-1.0,5.6;-0.8,6.4;-1.7,1.2;r17c5$5026;-3.0,5.1;-2.1,6.0;-1.5,6.9;-0.8,6.4;r20c10$5150;-1.4,-1.2;-0.8,-1.6;-0.3,-0.4;-0.6,0.2;0.1,0.6;0.6,1.0;-0.7,1.2;r20c29$5243;-3.0,5.1;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-0.7,1.2;0.1,0.6;0.6,1.0;0.7,0.3;1.0,-0.5;r16c51$6523;-2.0,-5.1;-1.0,-5.6;1.1,-6.3;2.1,-6.0;2.8,-6.0;0.4,-0.8;1.0,-0.5;0.7,0.3;0.6,1.0;0.1,0.6;-0.3,-0.4;-0.6,0.2;"	0
1447	Start	1
1447	"Agent=500,3470,2_Pathr10c5$3470;-4.6,1.9,3;-6.1,1.3,2Pathr9c32$4159;-0.3,-0.4,1;-0.6,0.2,2;-0.7,1.2,2Pathr10c5$3470;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1"	0
1447	"Agent=1500,9035,10_Pathr20c10$5150;-3.0,5.1,2;-2.1,6.0,2;-0.7,7.2,1;-1.7,5.3,2;-4.6,1.9,3;-5.3,2.4,4;-6.0,2.0,3;-6.6,2.4,4;-6.1,1.3,2;-5.2,1.2,3"	0
1448	"Open=4800.0,14224.0,16.0"	0
1449	"Open=5000.0,18017.0,18.0"	0
1450	"Open=2700.0,14219.0,9.0"	0
1450	"Agent=3900,7697,12_Pathr41c10$6270;-2.8,6.2,1;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr17c5$5026;-6.5,0.4,1;-3.0,5.1,2;-2.1,6.0,2Pathr7c21$3126;-5.2,1.2,3;-6.0,2.0,3;-5.3,2.4,4;-4.6,1.9,3"	0
1450	"Manual_r10c26$3509;-5.2,1.2;-6.5,0.4;-6.1,1.3;-6.0,2.0;-7.4,1.4;"	0
1450	"Agent=3600,14833,13_Pathr9c71$6365;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-6.6,2.4,4;-5.8,3.0,2;-5.3,2.4,4Pathr22c5$3591;0.6,1.0,1;-0.2,5.8,1;-0.7,7.2,1;-1.7,5.3,2"	0
1450	"Agent=2700,6962,13_Pathr22c5$3591;-2.1,6.2,1;-1.7,5.3,2"	0
1451	"Open=3300.0,13880.0,12.0"	0
1452	"Open=3900.0,134520.0,14.0"	0
1453	"Open=4300.0,14950.0,17.0"	0
1453	Submit	0
1454	"Open=4600.0,14833.0,16.0"	0
1455	"Open=6500.0,20208.0,26.0"	0
1456	"Open=4300.0,13472.0,17.0"	0
1457	"Open=4200.0,14422.0,15.0"	0
1458	"Open=4300.0,13472.0,17.0"	0
1459	"Open=4800.0,14487.0,17.0"	0
1460	"Open=4800.0,14487.0,17.0"	0
1461	"Open=4800.0,14487.0,17.0"	0
1461	"Agent=2900,10706,12_Pathr25c20$6298;-6.5,-6.1,1;-1.0,5.6,2;-1.7,5.3,2Pathr10c26$3509;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;-0.6,0.2,2;0.1,0.6,2;0.6,1.0,1;-0.7,1.2,2Pathr10c26$3509;-6.5,-6.4,4;-7.4,1.4,1;-6.6,2.4,4;-6.8,3.1,1;-6.5,0.4,1Pathr29c20$6945;-3.2,-6.6,2;1.0,-5.6;2.8,-6.0;"	0
1462	"Open=3100.0,12596.0,11.0"	0
1462	"Agent=3000,12540,12_Pathr4c20$5435;-1.5,6.9,1;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;-0.6,0.2,2Pathr16c65$6790;0.1,0.6,2;-4.6,1.9,3;-5.3,2.4,4;-5.8,3.0,2;-6.5,3.4,4;-6.6,2.4,4;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-5.8,3.0,2;-3.0,5.1,2;-2.8,6.2,1;-2.1,6.0,2;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr22c5$3591;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;-0.6,0.2,2;-0.7,1.2,2Pathr16c65$6790;-2.4,-3.7,4;-1.7,-3.4,2;-1.2,-4.0,1;-0.8,-1.6,2;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.3,-0.4,1"	0
1462	Submit	0
1463	"Open=3100.0,11707.0,13.0"	0
1463	"Agent=3700,14249,15_Pathr18c60$7361;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
1463	"Agent=5800,13531,26_Pathr18c80$8462;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-3.0,5.1,2;-2.1,6.0,2;-0.7,1.2,2;-0.6,0.2,2Pathr9c5$36790;-6.4,1.4,1;-6.1,1.3,2"	0
1464	Start	1
1465	"Open=4700.0,14647.0,17.0"	0
1466	"Open=4000.0,12663.0,12.0"	0
1467	"Open=3700.0,26378.0,17.0"	0
1467	"Manual_r22c5$3589;-2.1,-6.2;-3.8,-3.8;-2.4,-3.8;-3.2,-3.6;-2.4,-3.7;-1.7,-3.4;-1.2,-4.0;-1.0,-4.8;-3.1,-4.4;-3.8,-3.8;-3.2,-3.6;"	0
1467	"Manual_r20c42$6953;-6.5,0.4;-6.1,1.3;-7.4,1.4;-6.6,2.4;-6.5,3.4;-7.2,5.5;"	0
1467	"Manual_r21c18$5294;-0.7,7.2;-2.8,6.2;-0.2,5.8;-1.7,5.3;-1.0,5.6;-0.8,6.4;-0.7,7.2;-1.5,6.9;-2.2,7.0;-2.8,6.2;-2.1,6.0;-3.0,5.1;r21c18$5294;-6.5,0.4;-6.1,1.3;-7.4,1.4;-6.6,2.4;-6.5,3.4;-7.2,5.5;-5.8,3.0;"	0
1467	"Manual_r21c18$5294;-1.7,5.3;-1.0,5.6;-0.2,5.8;-0.8,6.4;-0.7,7.2;-1.5,6.9;-2.2,7.0;-2.8,6.2;-2.1,6.0;-3.0,5.1;r2c18$2934;"	0
1467	"Manual_r41c10$6270;-3.0,5.1;-2.8,6.2;-2.2,7.0;-2.1,6.0;-1.7,5.3;-1.0,5.6;r41c10$6270;-0.7,1.2;2.0,3.1;-0.2,5.8;-1.0,5.6;-0.8,6.4;-0.7,7.2;-1.5,6.9;-2.2,7.0;-2.8,6.2;-2.1,6.0;-3.0,5.5;-7.4,1.4;-6.1,1.3;-6.6,2.4;-6.0,2.0;-5.2,1.2;"	0
1467	"Agent=2200,3509,8_Pathr10c26$3509;-5.2,1.2,3;-6.5,0.4,1;-6.1,1.3,2;-6.0,2.0,3;-6.6,2.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
1467	Submit	0
1468	"Open=2500.0,14694.0,10.0"	0
1468	"Manual_r51c5$6553;-1.7,-4.4;-1.7,-3.4;-0.3,-0.4;-0.6,0.2;0.1,0.6;0.7,0.3;-0.3,-0.4;r10c5$3470;-1.4,-1.2;-0.8,-1.6;r10c5$3470;-3.8,-3.8;-3.1,-4.4;-3.2,-3.6;"	0
1468	"Manual_r32c18$6582;0.6,1.0;2.0,3.1;-0.2,5.8;-0.7,7.2;-1.4,-1.2;-6.1,1.3;-5.2,1.2;-1.4,-1.6;r21c15$6662;"	0
1468	"Manual_r7c21$3126;-5.2,1.2;-6.0,2.0;-5.3,2.4;-4.6,1.9;"	0
1468	Submit	0
1469	"Open=2000.0,10017.0,7.0"	0
1470	Start	1
1470	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1470	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1470	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1470	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1470	Submit	0
1471	"Open=500.0,3470.0,2.0"	0
1472	"Open=500.0,3470.0,2.0"	0
1473	"Open=500.0,3470.0,2.0"	0
1474	"Open=600.0,6802.0,3.0"	0
1475	"Open=200.0,3470.0,2.0"	0
1475	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1475	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1476	"Open=400.0,3470.0,1.0"	0
1476	"Agent=5003,15102,1_Pathr10c5$3470;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1Pathr14c56$6363;-2.8,-6.1,1;-1.2,-4.0,1;-1.7,-3.4,2;-2.4,-3.7,4Pathr10c5$3470;-3.1,-4.4,3;-3.2,-3.6,1Pathr23c45$7361;-3.8,-3.8,1;-6.5,-6.8,4;-6.5,3.4,4;-7.2,5.5,2Pathr27c5$6430;-3.1,-4.4,3;-2.0,-5.1,3;-1.0,-5.6,4;-1.0,-4.8,3;-1.7,-4.4,2;-1.2,-4.0,1"	0
1476	Submit	0
1477	"Open=4700.0,16856.0,12.0"	0
1478	"Open=6700.0,13522.0,26.0"	0
1479	Start	1
1480	"Open=500.0,3470.0,2.0"	0
1480	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1480	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1480	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1480	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;"	0
1480	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
1480	Submit	0
1481	"Open=500.0,3470.0,2.0"	0
1482	"Open=500.0,3470.0,2.0"	0
1483	"Open=500.0,3470.0,2.0"	0
1484	"Open=1000.0,6940.0,4.0"	0
1485	"Open=1400.0,10410.0,9.0"	0
1486	Start	1
1486	"Manual_r31c25$6340;-3.2,-3.6;-3.8,-3.8;-3.1,-4.4;-2.4,-3.7;-2.0,-5.1;-1.7,-4.4;-1.4,-1.2;-0.8,-1.6;0.4,-0.8;1.0,-0.5;0.7,0.3;0.6,1.0;-0.7,1.2;"	0
1486	"Manual_r23c6$5516;-3.1,-4.4;-1.7,-4.4;-1.2,-4.0;-1.7,-4.4;-2.8,-3.0;r27c20$5243;6.8,5.3;7.4,5.7;7.4,4.8;0.6,1.0;0.7,0.3;1.0,5.1;"	0
1486	"Manual_r27c45$6470;-3.8,-3.8;-3.1,-4.4;-2.0,-5.1;-1.0,-5.6;-4.1,-4.4;-1.7,-3.4;-0.8,-1.6;0.4,-0.8;1.0,-0.5;0.7,0.3;-0.6,0.2;r22c5$3591;-0.2,5.8;2.1,-6.0;-1.0,-5.6;1.1,-6.3;2.1,3.4;"	0
1486	"Manual_r14c30$5437;-3.8,-3.8;-3.1,-4.4;"	0
1487	"Open=3200.0,12596.0,11.0"	0
1487	"Manual_r25c20$6298;-7.2,5.5;-6.5,3.4;-6.6,2.4;-7.4,1.4;-6.5,0.4;-4.6,1.9;-5.8,3.0;-2.5,6.2;r22c5$3591;-5.2,1.2;-6.1,1.3;-6.6,2.4;-6.0,2.0;-6.5,3.4;-6.6,2.4;"	0
1487	"4ubmi6c20$5030;-0.6,0.2,2;1.0,-0.5,2;2.0,3.1,3"	0
1487	"Agent=6000,14553,21_Pathr16c65$6790;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-2.4,-3.7,4;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2;-0.8,-1.6,2Pathr14c30$5437;-1.4,-1.2,3;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
1487	"Agent=4900,13075,17_Pathr16c50$6523;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1Pathr16c65$6790;-2.4,-3.7,4;-1.7,-3.4,2;-1.2,-4.0,1;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-1.7,-4.4,2;-2.4,-3.7,4"	0
1487	"Agent=6100,14553,21_Pathr25c32$7236;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
1487	Submit	0
1487	"Manual_r25c20$6294;6.0,5.1;6.8,5.3;7.4,5.7;7.4,4.8;6.5,7.4;r21c15$6662;r21c15$6662;r17c5$3786;-1.0,-0.5;0.4,-0.8;-0.8,-1.6;-1.4,-1.2;r17c5$5026;-1.0,5.6;-0.8,6.4;-0.7,7.2;"	0
1487	"Manual_r17c5$3630;-2.2,7.0;-1.5,6.9;-1.0,5.6;-0.2,5.8;r10c5$3470;-5.8,3.0;-6.0,2.0;r15c20$7828;-6.5,3.4;-6.6,2.4;-7.4,1.4;-6.5,0.4;-6.1,1.3;-6.0,2.0;-5.8,3.0;-5.2,1.2;"	0
1487	"Manual_r10c5$3470;r14c5$3790;r9c79$6547;r11c61$5948;-2.4,-3.7;-1.7,-3.4;-1.4,-1.2;r10c5$3470;-0.7,1.2;-4.6,1.9;-0.7,1.2;"	0
1487	Submit	0
1487	"Manual_r10c5$3470;r13c70$6942;r13c70$6942;-5.2,1.2;-4.6,1.9;"	0
1487	"Manual_r19c70$9211;-2.2,7.0;-1.5,6.9;-0.8,6.4;-0.2,5.8;1.0,-0.5;0.7,0.3;0.6,1.0;0.1,0.6;r10c26$3509;-0.8,-1.6;-0.3,-0.4;-0.6,0.2;r10c26$3509;"	0
1487	"Manual_r20c29$5243;-3.0,5.1;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-1.0,5.6;-1.7,5.3;r21c18$5294;-6.5,0.4;"	0
1487	"Manual_r21c18$5294;-3.0,5.1;-2.1,6.0;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-1.0,5.6;-1.7,5.3;r21c18$5294;"	0
1487	"Manual_r21c18$5294;-3.0,5.1;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-1.0,5.6;-2.1,6.0;-1.7,5.3;-6.5,0.4;-7.4,1.4;-7.2,5.5;-6.6,2.4;-6.0,2.0;-5.2,1.2;r29c27$6330;-1.4,-1.2;-0.8,-1.6;-0.3,-0.4;-0.6,0.2;-0.7,1.2;-0.6,0.2;"	0
