seq	config	result	range	capacity	cost	velocity	start	type	start_seq	start_submit
286	"*aMM0+++++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO1+++*jMK1+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	20.5718	60	8377.48	19.58565	0	Evaluate	0	0
287	"*aMM0++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++*kLN0+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,53,3"	Open	24.59994	53	8299.343	19.55361	1	Open	0	0
287	"*aMM0++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,35,3"	Success	29.15731	35	7713.328	20.3759	0	Evaluate	0	0
287	"*aMM0++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,35,3"	Submit	29.15731	35	7713.328	20.3759	0	Submit	0	0
288	"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2++*gOM1++*hKM1++*iMK2++*jNL3++++++++*kLN3++++++++^ab^ac^ad^ae^cf^bg^dh^ei^ej^dk^jb^kc,20,3"	Open	7.137248	20	4555.832	10.74866	1	Open	0	0
288	"*aMM0+++++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2++*gOM1++*hKM1++*iMK2++*jNL3++++++++*kLN3++++++++^ab^ac^ad^ae^cf^bg^dh^ei^ej^dk^jb^kc,20,3"	Success	15.30942	20	7828.877	7.590321	0	Evaluate	0	0
288	"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	16.10205	60	6942.847	26.83713	0	Evaluate	0	0
288	"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN3*mLL3++++++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^cl^dm^fc^gb^bl^em,40,3"	CouldNotStabilize	-0.1239124	40	7757.433	16.10177	0	Evaluate	0	0
288	"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN3+*mLL3++++++++++++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^cl^dm^fc^gb^bl^em,40,3"	CouldNotStabilize	-0.3068203	40	7418.762	38.12334	0	Evaluate	0	0
288	"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++++*gNL0++++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN3+*mLL3+++++++++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^cl^dm^fc^gb^bl^em,40,3"	CouldNotStabilize	-0.65508	40	8239.067	24.78128	0	Evaluate	0	0
288	"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++++++*gNL0++++++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN3+*mLL3+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb,50,3"	HitBoundary	3.569518	50	9020.981	50.18407	0	Evaluate	0	0
289	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN0+*mLL0+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb,60,3"	Open	1.019319	60	11969.03	7.431376	1	Open	0	0
289	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,51,3"	Success	26.01074	51	8804.246	18.36181	0	Evaluate	0	0
289	"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Success	6.367549	5	2993.61	20.3122	0	Evaluate	0	0
289	"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN2*iLL1^ab^ac^ad^ae^df^eg^ch^di^fc^bh,45,3"	Success	5.807384	45	4430.816	23.94666	0	Evaluate	0	0
290	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
290	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN0*gLN0*hLL0*iNL0++++++++++++++++++++++++++^ab^ac^ad^ae^bf^cf^cg^gd^eh^hd^bi^ie,5,3"	CouldNotStabilize	-0.1912306	5	21004.84	25.60702	0	Evaluate	0	0
290	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN4*gLN0*hLL0*iNL0++++++++++++++++++++++++++^ab^ac^ad^ae^bf^cf^cg^gd^eh^hd^bi^ie,5,3"	CouldNotStabilize	-0.3483754	5	19604.84	92.03544	0	Evaluate	0	0
290	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN0+++++*gLL0+++++^ab^ac^ad^ae^bf^cf^dg^eg,20,3"	CouldNotStabilize	-0.03604126	20	9085.602	2.952754	0	Evaluate	0	0
290	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3+++++*gLL3+++++^ab^ac^ad^ae^bf^cf^dg^eg,20,3"	Success	8.35203	20	4355.066	8.51349	0	Evaluate	0	0
291	"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc,31,3"	Open	18.25594	31	5102.927	32.38792	1	Open	0	0
291	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hMO1*iOM2*jMK1*kKM2^ab^ac^ad^ae^df^eg^fc^ch^bi^ej^dk,31,3"	Success	20.35633	31	5555.393	32.24162	0	Evaluate	0	0
292	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
292	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM2+*gMK1+*hMO1+*iKM2+^ab^ac^ad^ae^bf^eg^ch^di,5,3"	Success	8.32885	5	3888.95	19.94322	0	Evaluate	0	0
293	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Open	24.61718	30	6582.201	22.81684	1	Open	0	0
293	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	2.215006	30	3942.402	10.66419	0	Evaluate	0	0
293	"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	HitBoundary	1.80999	30	5230.639	10.06223	0	Evaluate	0	0
293	"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gOM2*hKM2*iLN3*jMK1*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ci^ej^bk^ke,5,3"	Success	19.9368	5	5230.639	9.074742	0	Evaluate	0	0
293	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Success	45.54735	5	6582.201	26.21708	0	Evaluate	0	0
294	"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,51,3"	Open	17.53479	51	6736.396	24.52734	1	Open	0	0
294	"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,51,3"	Submit	17.53479	51	6736.396	24.52734	0	Submit	0	0
294	"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3"	Success	14.08556	56	6363.763	24.98122	0	Evaluate	0	0
295	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,20,3"	Open	27.38549	20	6438.81	33.72091	1	Open	0	0
295	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	19.38302	60	7830.404	21.30098	0	Evaluate	0	0
295	"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	18.3743	60	7361.352	22.24581	0	Evaluate	0	0
295	"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,54,3"	Success	20.39914	54	7361.352	22.59845	0	Evaluate	0	0
295	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLN0+++*gNL0+++*hOM1+++++*iMO2+++++*jMK2+++++*kKM1+++++*lLL3+++++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^dl^el,80,3"	CouldNotStabilize	-0.4815432	80	9712.853	26.61088	0	Evaluate	0	0
295	"*aMM0+++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fMK4*gOM4*hMO4*iKM4*jNO1*kON2*lKN4*mNK4*nOL4*oOK2*pKL1*qOO4*rLK2*sKK4*tLO4*uKO1*vNN0*wLL0^ab^ac^ad^ae^ef^bg^ch^di^hj^gk^il^fm^gn^mo^ip^jq^fr^ps^ht^lu^jv^rw^no^qk^sr^tu^vk^pw,5,3"	HitBoundary	8.834898	5	6738.201	57.41917	0	Evaluate	0	0
295	"*aMM0-*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,79,3"	Success	7.480823	79	6197.477	23.9868	0	Evaluate	0	0
295	"*aMM0-*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,79,3"	Submit	7.480823	79	6197.477	23.9868	0	Submit	0	0
295	"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,75,3"	Success	9.975985	75	6547.679	23.89982	0	Evaluate	0	0
295	"*aMM4-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,15,3"	CouldNotStabilize	-6.56E-05	15	5360.454	2.674099	0	Evaluate	0	0
296	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
296	"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fNL4*gOL4^ab^ac^ad^ae^bf^fg,5,3"	CouldNotStabilize	-0.1020728	5	3470.2	0.001570646	0	Evaluate	0	0
296	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM4*gMK4*hMO4*iLN0*jNL0*kKM4^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb,5,3"	Success	45.69358	5	6270.201	25.79629	0	Evaluate	0	0
296	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3*gMK4*hMO3*iLN0*jNL0*kKM4^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb,5,3"	CouldNotStabilize	-1.005629	5	6430.402	57.62404	0	Evaluate	0	0
296	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL0*mNN3*nNO1*oON2^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb^el^ld^bm^cm^mn^mo^hn^fo,15,3"	CouldNotStabilize	-3.068802	15	8218.302	57.01123	0	Evaluate	0	0
296	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL3*mNN4^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb^el^ld^bm^cm,15,3"	HitBoundary	14.05984	15	6662.301	33.63887	0	Evaluate	0	0
296	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL3*mNN4^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb^el^ld^bm^cm,15,3"	HitBoundary	14.05984	15	6662.301	33.63887	0	Evaluate	0	0
296	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL3*mNN3*nNO1*oON2^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb^el^ld^bm^cm^mn^mo^hn^fo,15,3"	Success	0.03165326	15	6898.402	13.17539	0	Evaluate	0	0
296	"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc^gb,14,3"	Success	21.71193	14	4610.436	35.62112	0	Evaluate	0	0
296	"*aMM0-----*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc,35,3"	Success	10.70807	35	4494.883	29.55545	0	Evaluate	0	0
296	"*aMM0-----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hOM2++*iMO1++*jMK2++*kKM1++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,80,3"	Success	4.349617	80	5437.669	20.63633	0	Evaluate	0	0
297	"*aMM0++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"	Open	24.8054	45	7872.578	20.19351	1	Open	0	0
297	"*aMM0+++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"	Success	23.82614	45	7448.904	21.35933	0	Evaluate	0	0
297	"*aMM0+++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++^ab^ac^ad^ae,5,3"	Success	6.449898	5	4619.951	20.39342	0	Evaluate	0	0
297	"*aMM0+++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++^ab^ac^ad^ae,20,3"	Success	2.363594	20	4619.951	13.78075	0	Evaluate	0	0
297	"*aMM0++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++^ab^ac^ad^ae,20,3"	Success	5.221948	20	4884.375	17.24513	0	Evaluate	0	0
297	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3"	Success	7.727985	5	4145.701	20.83693	0	Evaluate	0	0
298	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0++*gLN0++*hLO3*iKN3*jMO1++*kOM2++*lOL3*mNK3*nMK1++*oKM1++^ab^ac^ad^ae^ef^cg^bf^gd^gh^gi^cj^bk^fl^fm^en^do,10,3"	HitBoundary	7.1814	10	7928.557	15.70522	1	Evaluate	1	1
298	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0++*gLN0++*hLO3*iKN3*jMO1++*kOM2++*lOL3*mNK3*nMK1++*oKM1++^ab^ac^ad^ae^ef^cg^bf^gd^gh^gi^cj^bk^fl^fm^en^do,20,3"	HitBoundary	6.819419	20	7928.557	24.45065	0	Evaluate	0	1
298	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hNN3*iLL3*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^fc^eg^gb^ch^bh^ei^id^cj^jk^fk^dl^lm^fm^bn^go^on^ep^pq^gq,5,3"	CouldNotStabilize	-0.9716597	5	4414.604	3.476691	0	Evaluate	0	1
298	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hNN3*iLL3*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,34,3"	HitBoundary	4.13483	34	7054.402	26.1972	0	Evaluate	0	1
298	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,30,3"	Success	34.0644	30	8080.919	21.63239	0	Evaluate	0	1
298	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,30,3"	Submit	34.0644	30	8080.919	21.63239	0	Submit	0	1
298	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,34,3"	Success	22.57973	34	6894.201	22.83035	0	Evaluate	0	1
298	"4pen;*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hLL3*iNN3^ab^ac^ad^ae^df^eg^eh^fc^ci,31,3"	HitBoundary	17.1207	31	5263.128	11.35081	0	Evaluate	0	1
299	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fb^gc,30,3"	CouldNotStabilize	-0.1506017	30	6523.861	0.00074259	1	Evaluate	1	0
299	"*aMM0++++++++++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3*gNL3^ab^ac^ad^ae^df^fc^eg^gb,10,3"	Success	19.22322	10	7013.259	8.073313	0	Evaluate	0	0
300	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Open	24.61718	30	6582.201	22.81684	1	Open	0	0
300	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1+*gOM2+*hKM2+*iLN0+*jMK1+*kNL0+^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,40,3"	Success	22.51016	40	7053.736	22.17336	0	Evaluate	0	0
301	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3^ab^ac^ad^ae^cf^eg,5,3"	Success	22.14393	5	3630.402	10.01914	1	Evaluate	1	0
301	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3++*gLL3++*hNL0++*iLN0++^ab^ac^ad^ae^cf^eg^eh^di,5,3"	HitBoundary	27.82427	5	7208.973	15.97089	0	Evaluate	0	0
302	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
302	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN4++++++*gOM1++*hMO2++*iMK2++*jKM1++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,30,3"	Success	1.713355	30	4723.701	12.18679	0	Evaluate	0	0
302	"*aMM0+++++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,14,3"	Success	19.92225	14	12474.51	6.149124	0	Evaluate	0	0
302	"*aMM0++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4*lNL3+++*mLN3+++^ab^ac^ad^ae^bf^bg^ch^ei^dj^dk^cf^ek^el^cm,25,3"	Success	16.22034	25	10937.77	7.161207	0	Evaluate	0	0
303	"*aMM0++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN0++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,30,3"	Open	-0.003615175	30	13483.5	0.1677107	1	Open	0	0
303	"*aMM0+++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,30,3"	Success	13.28106	30	10225.84	8.146375	0	Evaluate	0	0
303	"*aMM0+++++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,14,3"	Success	19.92225	14	12474.51	6.149124	0	Evaluate	0	0
303	"*aMM0++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4-*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4^ab^ac^ad^ae^bf^bg^ch^ei^dj^dk^cf^ek,25,3"	Success	14.98657	25	10749.12	7.59849	0	Evaluate	0	0
304	"*aMM0++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4-*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4^ab^ac^ad^ae^bf^bg^ch^ei^dj^dk^cf^ek,25,3"	Open	14.98657	25	10749.12	7.59849	1	Open	0	0
304	"*aMM0++++++++++++++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLL2++*gNN2++*hNL1+++*iLN1+++*jKM1+++*kMO2+++*lOM1+++*mMK2+++*nPM1*oMP2*pJM1*qMJ2*rNK2*sKN2^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci^ln^ko^jp^mq^hr^is,98,3"	Success	6.616941	98	10756.5	6.625485	0	Evaluate	0	0
304	"*aMM0++++++++++++++++++++++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLL2+++*gNN2+++*hNL1+++*iLN1+++*jKM1+++*kMO2+++*lOM1+++*mMK2+++^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,98,3"	Success	10.89624	98	15555.64	3.737662	0	Evaluate	0	0
304	"*aMM0++++++++++++++++++++++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLL2+++*gNN2+++*hNL1+++*iLN1+++*jKM1+++*kMO2+++*lOM1+++*mMK2+++^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,98,3"	Submit	10.89624	98	15555.64	3.737662	0	Submit	0	0
305	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3*gLN3^ab^ac^ad^ae^ef^dg,5,3"	Success	17.05821	5	3630.402	10.18146	1	Evaluate	1	0
305	"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3*gLN3^ab^ac^ad^ae^ef^dg,5,3"	Success	17.59185	5	3894.826	10.06912	0	Evaluate	0	0
305	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL3+++++*gLN0+++++*hNL0+++++*iNN3+++++^ab^ac^ad^ae^ef^cg^eh^ci,10,3"	HitBoundary	24.49225	10	9294.967	12.64038	0	Evaluate	0	0
306	"*aMM0++++++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,12,3"	Open	14.23054	12	4208.7	10.28493	1	Open	0	0
306	"*aMM0++++++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,12,3"	Success	14.23054	12	4208.7	10.28493	0	Evaluate	0	0
307	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
307	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL3*mNN3^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb^el^ld^bm^cm,10,3"	HitBoundary	2.45299	10	6742.402	16.98334	0	Evaluate	0	0
307	"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++++*gNL0++++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,85,3"	Success	17.32682	85	8469.944	21.06287	0	Evaluate	0	0
307	"*aMM0+++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	17.61028	60	7131.563	23.66859	0	Evaluate	0	0
307	"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	18.3743	60	7361.352	22.24581	0	Evaluate	0	0
